Time;In - ether1;In - sfp-sfpplus4 - modem;In - l2tp-out1;In - sfp1 - lantai 1;In - sfp2 - lantai 2;In - sfp3 - lantai 3;In - sfp4 - lantai 4;In - sfp5 - lantai 5;In - sfp-sfpplus1 - lantai 6;In - sfp-sfpplus2 - lantai 7;In - sfp-sfpplus3;Out - ether1;Out - sfp-sfpplus4 - modem;Out - l2tp-out1;Out - sfp1 - lantai 1;Out - sfp2 - lantai 2;Out - sfp3 - lantai 3;Out - sfp4 - lantai 4;Out - sfp5 - lantai 5;Out - sfp-sfpplus1 - lantai 6;Out - sfp-sfpplus2 - lantai 7;Out - sfp-sfpplus3
30/04/2024 10:05;0 b/s;50.6 Mb/s;0 b/s;176 kb/s;1.14 Mb/s;402 kb/s;409 kb/s;223 kb/s;3.46 Mb/s;390 kb/s;0 b/s;0 b/s;-3.3 Mb/s;0 b/s;-4.5 Mb/s;-19 Mb/s;-5.5 Mb/s;-5.1 Mb/s;-3.1 Mb/s;-9.1 Mb/s;-3.2 Mb/s;0 b/s
30/04/2024 10:15;0 b/s;52.8 Mb/s;0 b/s;33.5 kb/s;1.71 Mb/s;508 kb/s;379 kb/s;3.19 Mb/s;1.05 Mb/s;388 kb/s;0 b/s;0 b/s;-6.8 Mb/s;0 b/s;-223 kb/s;-19 Mb/s;-3.9 Mb/s;-4.2 Mb/s;-5.4 Mb/s;-11 Mb/s;-3.2 Mb/s;0 b/s
30/04/2024 10:20;0 b/s;63.0 Mb/s;0 b/s;21.3 kb/s;1.46 Mb/s;677 kb/s;350 kb/s;2.36 Mb/s;1.31 Mb/s;340 kb/s;0 b/s;0 b/s;-5.6 Mb/s;0 b/s;-193 kb/s;-23 Mb/s;-9.4 Mb/s;-4.7 Mb/s;-4.8 Mb/s;-12 Mb/s;-2.6 Mb/s;0 b/s
30/04/2024 10:25;0 b/s;58.1 Mb/s;0 b/s;59.0 kb/s;1.01 Mb/s;370 kb/s;132 kb/s;527 kb/s;3.57 Mb/s;890 kb/s;0 b/s;0 b/s;-3.7 Mb/s;0 b/s;-280 kb/s;-19 Mb/s;-5.0 Mb/s;-1.9 Mb/s;-3.1 Mb/s;-15 Mb/s;-12 Mb/s;0 b/s
30/04/2024 10:30;0 b/s;39.5 Mb/s;0 b/s;21.2 kb/s;1.02 Mb/s;595 kb/s;980 kb/s;224 kb/s;768 kb/s;164 kb/s;0 b/s;0 b/s;-2.4 Mb/s;0 b/s;-244 kb/s;-17 Mb/s;-6.4 Mb/s;-4.5 Mb/s;-2.6 Mb/s;-7.1 Mb/s;-476 kb/s;0 b/s
30/04/2024 10:35;0 b/s;47.8 Mb/s;0 b/s;34.2 kb/s;720 kb/s;530 kb/s;178 kb/s;372 kb/s;981 kb/s;826 kb/s;0 b/s;0 b/s;-2.9 Mb/s;0 b/s;-215 kb/s;-12 Mb/s;-7.6 Mb/s;-968 kb/s;-3.4 Mb/s;-12 Mb/s;-6.5 Mb/s;0 b/s
30/04/2024 10:40;0 b/s;56.9 Mb/s;0 b/s;18.5 kb/s;1.30 Mb/s;371 kb/s;626 kb/s;283 kb/s;2.22 Mb/s;491 kb/s;0 b/s;0 b/s;-4.7 Mb/s;0 b/s;-225 kb/s;-21 Mb/s;-5.2 Mb/s;-3.0 Mb/s;-4.2 Mb/s;-13 Mb/s;-5.3 Mb/s;0 b/s
30/04/2024 10:45;0 b/s;46.4 Mb/s;0 b/s;91.5 kb/s;1.37 Mb/s;201 kb/s;1.80 Mb/s;241 kb/s;787 kb/s;369 kb/s;0 b/s;0 b/s;-3.7 Mb/s;0 b/s;-489 kb/s;-21 Mb/s;-2.5 Mb/s;-4.2 Mb/s;-2.9 Mb/s;-9.8 Mb/s;-3.1 Mb/s;0 b/s
30/04/2024 10:50;0 b/s;44.0 Mb/s;0 b/s;26.8 kb/s;2.25 Mb/s;191 kb/s;1.47 Mb/s;240 kb/s;4.41 Mb/s;343 kb/s;0 b/s;0 b/s;-5.6 Mb/s;0 b/s;-232 kb/s;-19 Mb/s;-2.8 Mb/s;-4.6 Mb/s;-1.2 Mb/s;-9.8 Mb/s;-1.8 Mb/s;0 b/s
30/04/2024 10:55;0 b/s;47.8 Mb/s;0 b/s;27.6 kb/s;1.35 Mb/s;59.2 kb/s;1.62 Mb/s;259 kb/s;1.38 Mb/s;520 kb/s;0 b/s;0 b/s;-4.0 Mb/s;0 b/s;-271 kb/s;-19 Mb/s;-294 kb/s;-6.1 Mb/s;-2.4 Mb/s;-13 Mb/s;-5.5 Mb/s;0 b/s
30/04/2024 11:00;0 b/s;61.6 Mb/s;0 b/s;54.9 kb/s;5.64 Mb/s;140 kb/s;1.41 Mb/s;61.5 kb/s;2.33 Mb/s;474 kb/s;0 b/s;0 b/s;-4.6 Mb/s;0 b/s;-280 kb/s;-26 Mb/s;-1.9 Mb/s;-8.3 Mb/s;-173 kb/s;-20 Mb/s;-3.3 Mb/s;0 b/s
30/04/2024 11:05;0 b/s;72.4 Mb/s;0 b/s;37.6 kb/s;1.95 Mb/s;510 kb/s;1.45 Mb/s;468 kb/s;4.92 Mb/s;1.46 Mb/s;0 b/s;0 b/s;-5.6 Mb/s;0 b/s;-307 kb/s;-30 Mb/s;-6.3 Mb/s;-5.2 Mb/s;-3.0 Mb/s;-18 Mb/s;-6.0 Mb/s;0 b/s
30/04/2024 11:10;0 b/s;55.2 Mb/s;0 b/s;30.3 kb/s;2.29 Mb/s;411 kb/s;1.01 Mb/s;272 kb/s;2.94 Mb/s;4.14 Mb/s;0 b/s;0 b/s;-8.0 Mb/s;0 b/s;-217 kb/s;-22 Mb/s;-731 kb/s;-4.6 Mb/s;-308 kb/s;-12 Mb/s;-12 Mb/s;0 b/s
30/04/2024 11:15;0 b/s;55.0 Mb/s;0 b/s;20.9 kb/s;2.04 Mb/s;292 kb/s;427 kb/s;611 kb/s;1.81 Mb/s;3.56 Mb/s;0 b/s;0 b/s;-6.4 Mb/s;0 b/s;-212 kb/s;-22 Mb/s;-2.7 Mb/s;-7.0 Mb/s;-2.8 Mb/s;-9.2 Mb/s;-10 Mb/s;0 b/s
30/04/2024 11:20;0 b/s;44.5 Mb/s;0 b/s;26.6 kb/s;5.85 Mb/s;584 kb/s;591 kb/s;411 kb/s;1.83 Mb/s;1.64 Mb/s;0 b/s;0 b/s;-8.6 Mb/s;0 b/s;-220 kb/s;-15 Mb/s;-7.7 Mb/s;-7.5 Mb/s;-2.2 Mb/s;-6.7 Mb/s;-2.8 Mb/s;0 b/s
30/04/2024 11:25;0 b/s;48.7 Mb/s;0 b/s;33.2 kb/s;1.26 Mb/s;350 kb/s;421 kb/s;359 kb/s;672 kb/s;1.24 Mb/s;0 b/s;0 b/s;-4.0 Mb/s;0 b/s;-210 kb/s;-19 Mb/s;-5.4 Mb/s;-4.0 Mb/s;-2.1 Mb/s;-8.7 Mb/s;-5.4 Mb/s;0 b/s
30/04/2024 11:30;0 b/s;48.7 Mb/s;0 b/s;22.6 kb/s;2.88 Mb/s;710 kb/s;208 kb/s;468 kb/s;979 kb/s;332 kb/s;0 b/s;0 b/s;-5.2 Mb/s;0 b/s;-261 kb/s;-16 Mb/s;-12 Mb/s;-1.0 Mb/s;-1.5 Mb/s;-9.5 Mb/s;-3.3 Mb/s;0 b/s
30/04/2024 11:35;0 b/s;54.3 Mb/s;0 b/s;19.4 kb/s;4.82 Mb/s;419 kb/s;279 kb/s;410 kb/s;884 kb/s;285 kb/s;0 b/s;0 b/s;-6.7 Mb/s;0 b/s;-222 kb/s;-22 Mb/s;-5.2 Mb/s;-3.9 Mb/s;-2.8 Mb/s;-14 Mb/s;-2.3 Mb/s;0 b/s
30/04/2024 11:40;0 b/s;41.4 Mb/s;0 b/s;60.1 kb/s;2.41 Mb/s;258 kb/s;327 kb/s;729 kb/s;609 kb/s;560 kb/s;0 b/s;0 b/s;-4.1 Mb/s;0 b/s;-294 kb/s;-18 Mb/s;-3.0 Mb/s;-4.4 Mb/s;-5.2 Mb/s;-8.0 Mb/s;-1.1 Mb/s;0 b/s
30/04/2024 11:45;0 b/s;66.4 Mb/s;0 b/s;186 kb/s;3.13 Mb/s;455 kb/s;287 kb/s;566 kb/s;1.04 Mb/s;1.05 Mb/s;0 b/s;0 b/s;-6.2 Mb/s;0 b/s;-3.5 Mb/s;-21 Mb/s;-7.4 Mb/s;-1.6 Mb/s;-4.2 Mb/s;-18 Mb/s;-3.0 Mb/s;0 b/s
30/04/2024 11:50;0 b/s;51.5 Mb/s;0 b/s;24.4 kb/s;2.51 Mb/s;320 kb/s;217 kb/s;462 kb/s;886 kb/s;291 kb/s;0 b/s;0 b/s;-4.3 Mb/s;0 b/s;-254 kb/s;-21 Mb/s;-4.7 Mb/s;-1.2 Mb/s;-5.5 Mb/s;-10 Mb/s;-3.6 Mb/s;0 b/s
30/04/2024 11:55;0 b/s;55.7 Mb/s;0 b/s;27.5 kb/s;3.81 Mb/s;947 kb/s;191 kb/s;844 kb/s;904 kb/s;253 kb/s;0 b/s;0 b/s;-5.9 Mb/s;0 b/s;-258 kb/s;-21 Mb/s;-5.8 Mb/s;-1.8 Mb/s;-7.8 Mb/s;-12 Mb/s;-3.7 Mb/s;0 b/s
30/04/2024 12:05;0 b/s;41.0 Mb/s;0 b/s;46.9 kb/s;2.96 Mb/s;411 kb/s;389 kb/s;244 kb/s;523 kb/s;388 kb/s;0 b/s;0 b/s;-4.5 Mb/s;0 b/s;-241 kb/s;-21 Mb/s;-4.4 Mb/s;-3.5 Mb/s;-1.1 Mb/s;-5.2 Mb/s;-2.6 Mb/s;0 b/s
30/04/2024 12:10;0 b/s;44.5 Mb/s;0 b/s;339 kb/s;2.65 Mb/s;266 kb/s;339 kb/s;502 kb/s;512 kb/s;314 kb/s;0 b/s;0 b/s;-4.3 Mb/s;0 b/s;-4.4 Mb/s;-21 Mb/s;-3.4 Mb/s;-2.5 Mb/s;-3.2 Mb/s;-6.4 Mb/s;-1.5 Mb/s;0 b/s
30/04/2024 12:15;0 b/s;46.0 Mb/s;0 b/s;212 kb/s;3.62 Mb/s;364 kb/s;210 kb/s;317 kb/s;832 kb/s;446 kb/s;0 b/s;0 b/s;-5.4 Mb/s;0 b/s;-4.7 Mb/s;-15 Mb/s;-4.6 Mb/s;-2.4 Mb/s;-1.0 Mb/s;-11 Mb/s;-3.7 Mb/s;0 b/s
30/04/2024 12:20;0 b/s;43.3 Mb/s;0 b/s;27.0 kb/s;3.15 Mb/s;458 kb/s;304 kb/s;337 kb/s;950 kb/s;291 kb/s;0 b/s;0 b/s;-4.9 Mb/s;0 b/s;-274 kb/s;-19 Mb/s;-1.4 Mb/s;-1.3 Mb/s;-2.9 Mb/s;-15 Mb/s;-662 kb/s;0 b/s
30/04/2024 12:25;0 b/s;54.0 Mb/s;0 b/s;204 kb/s;2.76 Mb/s;258 kb/s;1.48 Mb/s;555 kb/s;2.24 Mb/s;365 kb/s;0 b/s;0 b/s;-7.3 Mb/s;0 b/s;-4.4 Mb/s;-18 Mb/s;-3.6 Mb/s;-1.3 Mb/s;-5.8 Mb/s;-15 Mb/s;-2.7 Mb/s;0 b/s
30/04/2024 12:35;0 b/s;44.6 Mb/s;0 b/s;112 kb/s;1.20 Mb/s;151 kb/s;404 kb/s;382 kb/s;1.24 Mb/s;853 kb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-2.3 Mb/s;-13 Mb/s;-1.4 Mb/s;-3.0 Mb/s;-3.3 Mb/s;-13 Mb/s;-6.4 Mb/s;0 b/s
30/04/2024 12:40;0 b/s;41.5 Mb/s;0 b/s;720 kb/s;1.07 Mb/s;273 kb/s;220 kb/s;355 kb/s;820 kb/s;454 kb/s;0 b/s;0 b/s;-2.8 Mb/s;0 b/s;-239 kb/s;-17 Mb/s;-2.5 Mb/s;-2.0 Mb/s;-3.3 Mb/s;-11 Mb/s;-2.8 Mb/s;0 b/s
30/04/2024 12:45;0 b/s;39.3 Mb/s;0 b/s;63.5 kb/s;1.09 Mb/s;164 kb/s;156 kb/s;771 kb/s;880 kb/s;475 kb/s;0 b/s;0 b/s;-3.3 Mb/s;0 b/s;-361 kb/s;-13 Mb/s;-1.6 Mb/s;-1.3 Mb/s;-4.4 Mb/s;-14 Mb/s;-2.4 Mb/s;0 b/s
30/04/2024 12:50;0 b/s;37.5 Mb/s;0 b/s;29.6 kb/s;1.20 Mb/s;264 kb/s;270 kb/s;445 kb/s;747 kb/s;550 kb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-199 kb/s;-11 Mb/s;-1.5 Mb/s;-2.4 Mb/s;-2.8 Mb/s;-13 Mb/s;-3.8 Mb/s;0 b/s
30/04/2024 12:55;0 b/s;53.9 Mb/s;0 b/s;40.1 kb/s;12.8 Mb/s;1.92 Mb/s;148 kb/s;2.17 Mb/s;5.51 Mb/s;1.25 Mb/s;0 b/s;0 b/s;-5.3 Mb/s;0 b/s;-243 kb/s;-26 Mb/s;-2.9 Mb/s;-1.1 Mb/s;-1.1 Mb/s;-32 Mb/s;-1.8 Mb/s;0 b/s
30/04/2024 13:00;0 b/s;44.7 Mb/s;0 b/s;63.5 kb/s;572 kb/s;487 kb/s;374 kb/s;1.50 Mb/s;1.53 Mb/s;285 kb/s;0 b/s;0 b/s;-4.4 Mb/s;0 b/s;-303 kb/s;-7.8 Mb/s;-7.5 Mb/s;-3.0 Mb/s;-3.1 Mb/s;-14 Mb/s;-2.7 Mb/s;0 b/s
30/04/2024 13:05;0 b/s;34.6 Mb/s;0 b/s;55.1 kb/s;2.43 Mb/s;475 kb/s;260 kb/s;580 kb/s;1.16 Mb/s;361 kb/s;0 b/s;0 b/s;-4.9 Mb/s;0 b/s;-469 kb/s;-11 Mb/s;-3.9 Mb/s;-1.5 Mb/s;-2.0 Mb/s;-11 Mb/s;-1.2 Mb/s;0 b/s
30/04/2024 13:10;0 b/s;38.8 Mb/s;0 b/s;71.5 kb/s;1.01 Mb/s;302 kb/s;129 kb/s;411 kb/s;4.86 Mb/s;510 kb/s;0 b/s;0 b/s;-6.9 Mb/s;0 b/s;-1.1 Mb/s;-13 Mb/s;-2.9 Mb/s;-711 kb/s;-2.5 Mb/s;-12 Mb/s;-3.5 Mb/s;0 b/s
30/04/2024 13:15;0 b/s;35.7 Mb/s;0 b/s;84.6 kb/s;1.03 Mb/s;230 kb/s;135 kb/s;594 kb/s;743 kb/s;1.11 Mb/s;0 b/s;0 b/s;-3.6 Mb/s;0 b/s;-1.3 Mb/s;-11 Mb/s;-2.2 Mb/s;-964 kb/s;-4.4 Mb/s;-11 Mb/s;-738 kb/s;0 b/s
30/04/2024 13:20;0 b/s;39.4 Mb/s;0 b/s;58.1 kb/s;3.78 Mb/s;212 kb/s;78.7 kb/s;359 kb/s;647 kb/s;427 kb/s;0 b/s;0 b/s;-5.1 Mb/s;0 b/s;-281 kb/s;-13 Mb/s;-1.4 Mb/s;-873 kb/s;-4.5 Mb/s;-15 Mb/s;-1.6 Mb/s;0 b/s
30/04/2024 13:25;0 b/s;51.0 Mb/s;0 b/s;182 kb/s;945 kb/s;360 kb/s;186 kb/s;544 kb/s;1.34 Mb/s;602 kb/s;0 b/s;0 b/s;-3.5 Mb/s;0 b/s;-3.4 Mb/s;-9.7 Mb/s;-2.4 Mb/s;-1.1 Mb/s;-5.7 Mb/s;-19 Mb/s;-3.4 Mb/s;0 b/s
30/04/2024 13:30;0 b/s;49.8 Mb/s;0 b/s;176 kb/s;1.85 Mb/s;227 kb/s;286 kb/s;537 kb/s;4.89 Mb/s;1.77 Mb/s;0 b/s;0 b/s;-9.2 Mb/s;0 b/s;-2.5 Mb/s;-12 Mb/s;-2.3 Mb/s;-1.0 Mb/s;-4.5 Mb/s;-22 Mb/s;-836 kb/s;0 b/s
30/04/2024 13:40;0 b/s;50.3 Mb/s;0 b/s;50.5 kb/s;1.11 Mb/s;274 kb/s;29.6 kb/s;494 kb/s;1.57 Mb/s;2.05 Mb/s;0 b/s;0 b/s;-5.1 Mb/s;0 b/s;-240 kb/s;-9.8 Mb/s;-2.9 Mb/s;-180 kb/s;-6.7 Mb/s;-26 Mb/s;-982 kb/s;0 b/s
30/04/2024 13:45;0 b/s;37.2 Mb/s;0 b/s;28.8 kb/s;808 kb/s;248 kb/s;33.0 kb/s;599 kb/s;991 kb/s;464 kb/s;0 b/s;0 b/s;-2.9 Mb/s;0 b/s;-211 kb/s;-8.5 Mb/s;-2.8 Mb/s;-386 kb/s;-6.2 Mb/s;-14 Mb/s;-768 kb/s;0 b/s
30/04/2024 14:05;0 b/s;31.3 Mb/s;0 b/s;21.8 kb/s;1.06 Mb/s;191 kb/s;118 kb/s;445 kb/s;932 kb/s;267 kb/s;0 b/s;0 b/s;-2.4 Mb/s;0 b/s;-244 kb/s;-8.4 Mb/s;-2.4 Mb/s;-856 kb/s;-3.1 Mb/s;-13 Mb/s;-1.3 Mb/s;0 b/s
30/04/2024 14:10;0 b/s;46.4 Mb/s;0 b/s;68.9 kb/s;1.11 Mb/s;437 kb/s;75.9 kb/s;753 kb/s;1.01 Mb/s;463 kb/s;0 b/s;0 b/s;-3.5 Mb/s;0 b/s;-346 kb/s;-15 Mb/s;-3.2 Mb/s;-1.1 Mb/s;-9.0 Mb/s;-12 Mb/s;-2.3 Mb/s;0 b/s
30/04/2024 14:15;0 b/s;37.0 Mb/s;0 b/s;20.6 kb/s;6.21 Mb/s;578 kb/s;11.8 kb/s;467 kb/s;1.09 Mb/s;450 kb/s;0 b/s;0 b/s;-3.0 Mb/s;0 b/s;-242 kb/s;-9.3 Mb/s;-5.5 Mb/s;-3.4 kb/s;-3.5 Mb/s;-21 Mb/s;-1.3 Mb/s;0 b/s
30/04/2024 14:20;0 b/s;44.9 Mb/s;0 b/s;58.4 kb/s;1.09 Mb/s;385 kb/s;12.4 kb/s;1.35 Mb/s;811 kb/s;423 kb/s;0 b/s;0 b/s;-3.6 Mb/s;0 b/s;-278 kb/s;-10.0 Mb/s;-8.2 Mb/s;-3.2 kb/s;-9.8 Mb/s;-12 Mb/s;-820 kb/s;0 b/s
30/04/2024 14:25;0 b/s;39.9 Mb/s;0 b/s;22.8 kb/s;754 kb/s;597 kb/s;13.6 kb/s;1.04 Mb/s;705 kb/s;320 kb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-220 kb/s;-7.4 Mb/s;-8.2 Mb/s;-3.5 kb/s;-8.6 Mb/s;-11 Mb/s;-1.6 Mb/s;0 b/s
30/04/2024 14:30;0 b/s;41.2 Mb/s;0 b/s;46.2 kb/s;789 kb/s;286 kb/s;14.1 kb/s;767 kb/s;7.19 Mb/s;278 kb/s;0 b/s;0 b/s;-8.8 Mb/s;0 b/s;-244 kb/s;-6.9 Mb/s;-3.2 Mb/s;-4.7 kb/s;-11 Mb/s;-18 Mb/s;-449 kb/s;0 b/s
30/04/2024 14:35;0 b/s;39.0 Mb/s;0 b/s;18.8 kb/s;1.15 Mb/s;242 kb/s;13.5 kb/s;1.29 Mb/s;628 kb/s;232 kb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-209 kb/s;-10 Mb/s;-4.0 Mb/s;-5.5 kb/s;-10 Mb/s;-12 Mb/s;-191 kb/s;0 b/s
30/04/2024 14:40;0 b/s;35.8 Mb/s;0 b/s;24.0 kb/s;771 kb/s;176 kb/s;58.7 kb/s;5.20 Mb/s;840 kb/s;131 kb/s;0 b/s;0 b/s;-6.6 Mb/s;0 b/s;-249 kb/s;-7.6 Mb/s;-2.1 Mb/s;-1.0 Mb/s;-10 Mb/s;-12 Mb/s;-58 kb/s;0 b/s
30/04/2024 14:45;0 b/s;33.3 Mb/s;0 b/s;52.3 kb/s;1.03 Mb/s;133 kb/s;14.5 kb/s;4.72 Mb/s;503 kb/s;329 kb/s;0 b/s;0 b/s;-6.4 Mb/s;0 b/s;-273 kb/s;-16 Mb/s;-1.3 Mb/s;-8.6 kb/s;-6.2 Mb/s;-8.2 Mb/s;-205 kb/s;0 b/s
30/04/2024 14:50;0 b/s;38.4 Mb/s;0 b/s;57.3 kb/s;980 kb/s;310 kb/s;70.9 kb/s;4.50 Mb/s;747 kb/s;222 kb/s;0 b/s;0 b/s;-5.9 Mb/s;0 b/s;-268 kb/s;-10 Mb/s;-3.8 Mb/s;-1.0 Mb/s;-7.3 Mb/s;-10 Mb/s;-136 kb/s;0 b/s
30/04/2024 14:55;0 b/s;38.4 Mb/s;0 b/s;63.5 kb/s;611 kb/s;187 kb/s;26.5 kb/s;4.76 Mb/s;588 kb/s;163 kb/s;0 b/s;0 b/s;-6.2 Mb/s;0 b/s;-284 kb/s;-7.8 Mb/s;-4.1 Mb/s;-191 kb/s;-9.9 Mb/s;-13 Mb/s;-58 kb/s;0 b/s
30/04/2024 15:00;0 b/s;34.6 Mb/s;0 b/s;27.4 kb/s;1.01 Mb/s;114 kb/s;44.2 kb/s;4.90 Mb/s;747 kb/s;245 kb/s;0 b/s;0 b/s;-6.5 Mb/s;0 b/s;-210 kb/s;-9.1 Mb/s;-72 kb/s;-799 kb/s;-8.2 Mb/s;-13 Mb/s;-951 kb/s;0 b/s
30/04/2024 15:05;0 b/s;36.1 Mb/s;0 b/s;33.0 kb/s;341 kb/s;267 kb/s;66.5 kb/s;6.16 Mb/s;750 kb/s;613 kb/s;0 b/s;0 b/s;-8.4 Mb/s;0 b/s;-214 kb/s;-4.4 Mb/s;-1.9 Mb/s;-1.1 Mb/s;-11 Mb/s;-14 Mb/s;-2.1 Mb/s;0 b/s
30/04/2024 15:10;0 b/s;32.3 Mb/s;0 b/s;35.0 kb/s;899 kb/s;152 kb/s;32.7 kb/s;7.05 Mb/s;746 kb/s;429 kb/s;0 b/s;0 b/s;-8.7 Mb/s;0 b/s;-230 kb/s;-5.2 Mb/s;-1.7 Mb/s;-261 kb/s;-10 Mb/s;-10 Mb/s;-3.0 Mb/s;0 b/s
30/04/2024 15:15;0 b/s;34.7 Mb/s;0 b/s;48.6 kb/s;412 kb/s;324 kb/s;95.3 kb/s;5.41 Mb/s;661 kb/s;215 kb/s;0 b/s;0 b/s;-6.3 Mb/s;0 b/s;-257 kb/s;-5.0 Mb/s;-582 kb/s;-1.1 Mb/s;-12 Mb/s;-11 Mb/s;-103 kb/s;0 b/s
30/04/2024 15:20;0 b/s;38.0 Mb/s;0 b/s;21.1 kb/s;461 kb/s;135 kb/s;88.8 kb/s;7.63 Mb/s;675 kb/s;229 kb/s;0 b/s;0 b/s;-8.8 Mb/s;0 b/s;-253 kb/s;-7.3 Mb/s;-171 kb/s;-1.0 Mb/s;-13 Mb/s;-13 Mb/s;-157 kb/s;0 b/s
30/04/2024 15:25;0 b/s;42.5 Mb/s;0 b/s;59.9 kb/s;339 kb/s;310 kb/s;59.8 kb/s;5.19 Mb/s;881 kb/s;280 kb/s;0 b/s;0 b/s;-6.9 Mb/s;0 b/s;-253 kb/s;-2.8 Mb/s;-3.2 Mb/s;-793 kb/s;-12 Mb/s;-19 Mb/s;-347 kb/s;0 b/s
30/04/2024 15:30;0 b/s;33.6 Mb/s;0 b/s;33.7 kb/s;442 kb/s;252 kb/s;208 kb/s;4.54 Mb/s;1.09 Mb/s;180 kb/s;0 b/s;0 b/s;-6.1 Mb/s;0 b/s;-228 kb/s;-2.2 Mb/s;-3.0 Mb/s;-1.2 Mb/s;-8.6 Mb/s;-13 Mb/s;-1.8 Mb/s;0 b/s
30/04/2024 15:35;0 b/s;29.2 Mb/s;0 b/s;25.0 kb/s;1.10 Mb/s;117 kb/s;171 kb/s;4.74 Mb/s;489 kb/s;212 kb/s;0 b/s;0 b/s;-5.7 Mb/s;0 b/s;-256 kb/s;-4.8 Mb/s;-256 kb/s;-1.4 Mb/s;-8.9 Mb/s;-9.4 Mb/s;-112 kb/s;0 b/s
30/04/2024 15:40;0 b/s;24.0 Mb/s;0 b/s;147 kb/s;426 kb/s;119 kb/s;58.6 kb/s;5.40 Mb/s;474 kb/s;335 kb/s;0 b/s;0 b/s;-6.8 Mb/s;0 b/s;-2.1 Mb/s;-5.2 Mb/s;-1.6 Mb/s;-744 kb/s;-3.5 Mb/s;-8.3 Mb/s;-1.3 Mb/s;0 b/s
30/04/2024 15:45;0 b/s;27.2 Mb/s;0 b/s;65.1 kb/s;535 kb/s;288 kb/s;88.9 kb/s;955 kb/s;561 kb/s;214 kb/s;0 b/s;0 b/s;-2.5 Mb/s;0 b/s;-1.2 Mb/s;-4.8 Mb/s;-3.6 Mb/s;-958 kb/s;-4.0 Mb/s;-10 Mb/s;-932 kb/s;0 b/s
30/04/2024 15:50;0 b/s;31.2 Mb/s;0 b/s;130 kb/s;608 kb/s;181 kb/s;158 kb/s;499 kb/s;635 kb/s;497 kb/s;0 b/s;0 b/s;-2.1 Mb/s;0 b/s;-1.4 Mb/s;-6.7 Mb/s;-801 kb/s;-2.1 Mb/s;-4.1 Mb/s;-10 Mb/s;-3.9 Mb/s;0 b/s
30/04/2024 15:55;0 b/s;38.8 Mb/s;0 b/s;32.0 kb/s;470 kb/s;287 kb/s;117 kb/s;371 kb/s;1.04 Mb/s;402 kb/s;0 b/s;0 b/s;-2.2 Mb/s;0 b/s;-236 kb/s;-5.9 Mb/s;-1.2 Mb/s;-1.3 Mb/s;-3.6 Mb/s;-17 Mb/s;-3.2 Mb/s;0 b/s
30/04/2024 16:00;0 b/s;31.7 Mb/s;0 b/s;59.5 kb/s;383 kb/s;300 kb/s;93.6 kb/s;510 kb/s;862 kb/s;233 kb/s;0 b/s;0 b/s;-2.0 Mb/s;0 b/s;-244 kb/s;-4.5 Mb/s;-1.5 Mb/s;-1.1 Mb/s;-5.2 Mb/s;-16 Mb/s;-276 kb/s;0 b/s
30/04/2024 16:05;0 b/s;40.9 Mb/s;0 b/s;28.3 kb/s;482 kb/s;102 kb/s;208 kb/s;509 kb/s;1.82 Mb/s;455 kb/s;0 b/s;0 b/s;-3.0 Mb/s;0 b/s;-204 kb/s;-4.0 Mb/s;-780 kb/s;-826 kb/s;-5.3 Mb/s;-24 Mb/s;-478 kb/s;0 b/s
30/04/2024 16:10;0 b/s;30.6 Mb/s;0 b/s;244 kb/s;857 kb/s;194 kb/s;37.1 kb/s;569 kb/s;492 kb/s;179 kb/s;0 b/s;0 b/s;-2.1 Mb/s;0 b/s;-2.1 Mb/s;-11 Mb/s;-1.2 Mb/s;-25 kb/s;-3.1 Mb/s;-10 Mb/s;-509 kb/s;0 b/s
30/04/2024 16:15;0 b/s;29.4 Mb/s;0 b/s;253 kb/s;446 kb/s;90.1 kb/s;160 kb/s;1.21 Mb/s;776 kb/s;414 kb/s;0 b/s;0 b/s;-2.8 Mb/s;0 b/s;-1.1 Mb/s;-5.9 Mb/s;-45 kb/s;-1.3 Mb/s;-2.7 Mb/s;-14 Mb/s;-2.1 Mb/s;0 b/s
30/04/2024 16:20;0 b/s;28.0 Mb/s;0 b/s;105 kb/s;499 kb/s;409 kb/s;63.8 kb/s;346 kb/s;628 kb/s;314 kb/s;0 b/s;0 b/s;-1.9 Mb/s;0 b/s;-1.3 Mb/s;-7.2 Mb/s;-2.2 Mb/s;-114 kb/s;-1.9 Mb/s;-11 Mb/s;-2.6 Mb/s;0 b/s
30/04/2024 16:25;0 b/s;27.4 Mb/s;0 b/s;104 kb/s;615 kb/s;416 kb/s;56.1 kb/s;188 kb/s;604 kb/s;298 kb/s;0 b/s;0 b/s;-1.6 Mb/s;0 b/s;-1.2 Mb/s;-4.8 Mb/s;-2.1 Mb/s;-396 kb/s;-885 kb/s;-14 Mb/s;-2.6 Mb/s;0 b/s
